,Manufacturer,Model,Engine_Capacity,Fuel_Type,Emissions_CO_[mg/km],Annual_fuel_Cost_10000_Miles
2108,MAZDA,MAZDA Mazda3,1998,Petrol,200,1206
2109,MAZDA,MAZDA Mazda3,1998,Petrol,255,1206
2110,MAZDA,MAZDA Mazda3,1998,Petrol,200,1206
2111,MAZDA,MAZDA Mazda3,1998,Petrol,91,1070
2112,MAZDA,MAZDA Mazda3,1998,Petrol,98,1091
2113,MAZDA,MAZDA Mazda3,1998,Petrol,91,1070
2114,MAZDA,MAZDA Mazda3,1998,Petrol,98,1091
2115,MAZDA,MAZDA Mazda3,1998,Petrol,255,1206
2116,MAZDA,MAZDA Mazda3,1998,Petrol,200,1206
2117,MAZDA,MAZDA Mazda3,1998,Petrol,255,1206
2118,MAZDA,MAZDA Mazda3,1998,Petrol,200,1206
2119,MAZDA,MAZDA Mazda3,1998,Petrol,91,1070
2120,MAZDA,MAZDA Mazda3,1998,Petrol,98,1091
2121,MAZDA,MAZDA Mazda3,1998,Petrol,255,1206
2122,MAZDA,MAZDA Mazda3,1998,Petrol,200,1206
2123,MAZDA,MAZDA Mazda3,1998,Petrol,91,1070
2124,MAZDA,MAZDA Mazda3,1998,Petrol,98,1091
2125,MAZDA,MAZDA Mazda3,1998,Petrol,255,1206
2126,MAZDA,MAZDA Mazda3,1998,Petrol,200,1206
2127,MAZDA,MAZDA Mazda3,1998,Petrol,127,993
2128,MAZDA,MAZDA Mazda3,1998,Petrol,127,1032
2129,MAZDA,MAZDA Mazda3,1998,Petrol,160,1148
2130,MAZDA,MAZDA Mazda3,1998,Petrol,160,1168
2131,MAZDA,MAZDA Mazda3,1998,Petrol,127,915
2132,MAZDA,MAZDA Mazda3,1998,Petrol,127,993
2133,MAZDA,MAZDA Mazda3,1998,Petrol,127,1032
2134,MAZDA,MAZDA Mazda3,1998,Petrol,127,993
2135,MAZDA,MAZDA Mazda3,1998,Petrol,160,1148
2136,MAZDA,MAZDA Mazda3,1998,Petrol,160,1168
2137,MAZDA,MAZDA Mazda3,1998,Petrol,160,1168
2138,MAZDA,MAZDA Mazda3,1998,Petrol,160,1148
2139,MAZDA,MAZDA Mazda3,1998,Petrol,127,974
2140,MAZDA,MAZDA Mazda3,1998,Petrol,127,1013
2141,MAZDA,MAZDA Mazda3,1998,Petrol,127,993
2142,MAZDA,MAZDA Mazda3,1998,Petrol,127,1032
2143,MAZDA,MAZDA Mazda3,1998,Petrol,160,1148
2144,MAZDA,MAZDA Mazda3,1998,Petrol,160,1168
2145,MAZDA,MAZDA Mazda6,2191,Diesel,99,1066
2146,MAZDA,MAZDA Mazda6,2191,Diesel,78,1206
2147,MAZDA,MAZDA Mazda6,2191,Diesel,78,1206
2148,MAZDA,MAZDA Mazda6,1998,Petrol,362,1325
2149,MAZDA,MAZDA Mazda6,1998,Petrol,362,1325
2150,MAZDA,MAZDA Mazda6,1998,Petrol,335,1303
2151,MAZDA,MAZDA Mazda6,1998,Petrol,264,1362
2152,MAZDA,MAZDA Mazda6,1998,Petrol,335,1303
2153,MAZDA,MAZDA Mazda6,1998,Petrol,362,1325
2154,MAZDA,MAZDA Mazda6,1998,Petrol,239,1303
2155,MAZDA,MAZDA Mazda6,1998,Petrol,239,1303
2156,MAZDA,MAZDA Mazda6,1998,Petrol,239,1303
2157,MAZDA,MAZDA Mazda6,1998,Petrol,362,1325
2158,MAZDA,MAZDA Mazda6,2191,Diesel,105,1026
2159,MAZDA,MAZDA Mazda6,2191,Diesel,105,1026
2160,MAZDA,MAZDA Mazda6,2191,Diesel,101,1066
2161,MAZDA,MAZDA Mazda6,2191,Diesel,77,1186
2162,MAZDA,MAZDA Mazda6,2191,Diesel,101,1066
2163,MAZDA,MAZDA Mazda6,2191,Diesel,101,1066
2164,MAZDA,MAZDA Mazda6,2191,Diesel,95,1106
2165,MAZDA,MAZDA Mazda6,2488,Petrol,191,1440
2166,MAZDA,MAZDA Mazda6,2488,Petrol,191,1440
2167,MAZDA,MAZDA Mazda6,2488,Petrol,240,1479
2168,MAZDA,MAZDA Mazda6,1998,Petrol,335,1303
2169,MAZDA,MAZDA Mazda6,1998,Petrol,264,1362
2170,MAZDA,MAZDA Mazda6,1998,Petrol,239,1303
2171,MAZDA,MAZDA Mazda6,1998,Petrol,239,1303
2172,MAZDA,MAZDA Mazda6,1998,Petrol,191,1440
2173,MAZDA,MAZDA Mazda6,1998,Petrol,362,1325
2174,MAZDA,MAZDA Mazda6,1998,Petrol,260,1325
2175,MAZDA,MAZDA Mazda6,1998,Petrol,260,1325
2176,MAZDA,MAZDA Mazda6,1998,Petrol,240,1479
2177,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1332,Petrol,111,1129
2178,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1332,Petrol,101,1148
2179,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1332,Petrol,111,1285
2180,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1332,Petrol,101,1303
2181,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1461,Diesel,33,885
2182,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1461,Diesel,48,905
2183,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1461,Diesel,33,1026
2184,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1461,Diesel,48,1026
2185,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1332,Petrol,180,1148
2186,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1332,Petrol,120,1148
2187,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1332,Petrol,180,1285
2188,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1332,Petrol,120,1303
2189,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1950,Diesel,76,946
2190,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1950,Diesel,76,1087
2191,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1950,Diesel,76,965
2192,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1950,Diesel,76,1087
2193,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1991,Petrol,269,1303
2194,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1991,Petrol,269,1459
2195,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1332,Hybrid_Electric,133,1305
2196,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1332,Hybrid_Electric,133,1305
2197,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1332,Hybrid_Electric,133,1402
2198,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1332,Hybrid_Electric,133,1402
2199,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1991,Petrol,532,1536
2200,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1991,Petrol,532,1637
2201,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1991,Petrol,201,1637
2202,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1991,Petrol,201,1693
2203,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1332,Petrol,111,1129
2204,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1332,Petrol,101,1129
2205,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1332,Petrol,101,1285
2206,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1332,Petrol,111,1303
2207,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1950,Diesel,30,925
2208,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1950,Diesel,35,965
2209,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1950,Diesel,30,1066
2210,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1950,Diesel,35,1127
2211,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1332,Petrol,180,1129
2212,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1332,Petrol,120,1129
2213,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1332,Petrol,120,1285
2214,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1332,Petrol,180,1303
2215,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1950,Diesel,31,925
2216,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1950,Diesel,31,1087
2217,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1950,Diesel,44,946
2218,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1950,Diesel,44,1106
2219,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1991,Petrol,269,1228
2220,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1991,Petrol,269,1421
2221,MERCEDES-BENZ,MERCEDES-BENZ A-Class,1991,Petrol,323,1520
